"sample","p_cncr9254","p_cntrl9744","p_cncr2193","p_cncr5103","p_cncr9379","p_cntrl8450","p_cncr9674","p_cntrl4930","p_cncr1282","p_cntrl1266","p_cntrl3501","p_cncr7595","p_cncr2992","p_cncr5928","p_cntrl1083","p_cncr5269","p_cncr5428","p_cncr7863","p_cncr6232","p_cncr6008","p_cncr7650","p_cntrl8718","p_cntrl7961","p_cntrl6150","p_cntrl1211","p_cncr6234","p_cncr2844","p_cncr2962","p_cncr3365","p_cncr9197"
"11001001101101011100",2557456,19885,5502,30717,75016,311504,58425,35643,286044,15067,302746,564373,940307,141300,175548,78,779527,3427,9240,179268,210567860,841891,78733,91583,2113,21063,366066,146258,64,55652
"11010100001011010011",2873259,118356,251521,472159,212,5457,157300,20199681,3956,28824,53338,1311038,37992,601303,5022,1182461,20379,63788,36572,462008,346366,1502,41024,205370,141162,924718,2038412,23730,224804,86590
"00010000101110111001",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
"11001000010100110110",3556,2627265,510490,1752407,176,1448280,109567,147724,83742,34812,2808065,54561,54833,13100,698141,19420,1468043,85489,1363003,61162,70516,44793,2138141,291696,298864,8974,97281,2046968,1223,787928
"10101001010010000110",24738,3329,12183,3528021,15459,10712395,6541,3570,3107,64663,72513,347,540,96,445845,29776,37245,1161,2443899,703332,32453,57482,39732831,1199,126043,239654,785,6710456,5045,702
"11101111101011001001",4427417,418,5852,6464,486550,15936,24538,2891,953243,153805,36899,72959,7968,22491,30781,24523,28179,28665,3313,156756,413171,176249,13401,4219,9846,118132,14820,13101,11715,716
"11010111100111100111",1845,20,20,68782,2,68901,339,58898,304688,137157,180,759,4983,980600,9274,2015,117,26184,71,4022,26604,3,17,18,1030,1364929,57700,2673,106,16
"01001001100000001111",205143,477041,227,450654,37435,12999479,731524,36304,15543,4904,498656,42713,84366,196,23670,69,827730,7393,112480,540548,304760,1361220,957593,899554,24198,206,33196,814567,19887,32505
"01001110111100111001",0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"11100010110101100001",2,8,20952,186,13,22433,5,695,17638399,5371,5075,485,62,104778,4039889,418,102,3197730,163,965,174,43,106,7,629,305822,109710,554100,13,6
"00011010100110111000",5436,5410868,19428,1102,3353,8538,240661,2165,91693,501751,340042,1119860,1187989,669961,2529,10989,77555,435702,28470,65668,793417,686627,115,125161,817159,62829,768988,232,98364,494091
"00110010111100000100",432,2745,960263,1480,23550,240147,2178,7494,26379,9707,28069,65584,14970,748308,1610097,680451,638405,2602677,913977,24249,21372,1172262,18240,955,26789,31844,542285,286670,361,33427
"11000111111111110000",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11010000010100001001",35,700,7816,653,0,2684424,594,36704,75845,28,170,7053,3720,11688,24155,66,92,94459,147,5734,780,435,47997,3062,2096,45990,1863472,678750,13,646
"10010010001000101011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01110110111101101110",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01011111010111110010",418797,2918400,251431,49037,927,192197,492258,10390,18515,33049217,92761,70910,7699,552030,162224,416990,600024,25513,114701,1766,38531,6554,2675,591318,41285,199768,27705,263,96633,4306286
"10101110111110100010",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10100101010101010000",101420,394,19333514,122456,962,461835,63239,7645,22035,321418,3722,100579,5996,192435,4375757,72323,107022,54829,1194268,72887,7562,8012,63780,20923,972,1447811,70367,4182381,59425,85018
"01110001100111100110",25862,84308,30621,403552,156043,33658,5186,28045,865560,7556096,2154654,63097,30915,6099,137125,148010,22323,357792,2499075,84688,229044,7303,2189,7997,44640,220350,2648,6683,11952,37230
"01000110101001100110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11111100111001001100",171001,281,1820388,4274,877162,324859,8903,180567,30070496,30029,152510,8452,3046391,40448,16096,368177,24791,161755,21308,153419,97135,2781529,96154,10546,2614,1001397,5803,424640,334,8344
"11011010100011101011",84890,284067,4453,157168,3688,12263,53705,2938,410524,442038,2793387,47318,36440,4740,2480,157553,8212,1092043,1481,1397170,89225,7979,5923,6669,9245756,429269,12305,7774,115656,5123
"00110101000111001010",2128386,2186,132105,429374,7096,238226,18701,20134,6476,2432223,5523,113877,16566,18419,14196,245565,8458,18066,571128,69678,28860,65134,9289,40150,5909,1632432,2967,13281,1688749,83685
"10101101110000010101",79097,1974,57528,114796,63154,2447397,1056386,14171,114634,52893,41770,6149,388019,13068,106303,5650,732945,8421,742159,1186976,9239,78937,56982,48386,9728,38313,58624,5614642,34640,9437
"11101001110101100110",13112,5825,170448,1288654,74315,1336533,8694,605,4601970,1498143,8606033,3436,9411,2249,13812960,40207,179556,129426,955728,87450,36087,33243,255447,3212,12450,72536,369,3909753,298,13424
"10100100100110001100",35803,112,219754,687950,32714,157985,4616,83159,814616,14531,14906,318460,1679685,32805,27443,211632,33487,333663,267432,1633111,211419,3584788,16534,2595,4241,607791,11663,1098800,13447,543
"00011100011110111000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01100001101100001100",26333,5902,30665,3217,460321,279430,8166,60255,294028,3054,91793,1643271,93745,11311,488393,543,303176,108363,949931,62228,1653125,6429934,284316,117009,576,1156,197566,171279,603,94114
"00000011111001010101",125536,2589,8861,5989,362688,460393,9491,44927,698,11198,29394,49925,6608,227505,620069,998,2459386,29314,19590,406136,344976,17726,23334,29744,2324,29555,6634039,473918,7182,5002
"11010010100011111101",88717,80248,8761,30038,49733,2976,10424,402528,719757,131192,378615,287538,1527929,12627,260,15542,46327,1600625,1464,9749779,773341,1234,741,17902,4486600,2106898,705398,2935,148115,4767
"00110110001000100011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01101010100111111101",832,460,11,80,8515,7295,1,30731,58115361,73883,30254,170,11285,22829,1624,1,1301,4928,27,437,150483,2107,1,219,2417,103395,74621,250,62,5
"11010110011100101000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10000100101110001010",176146,482,126079,529592,708,60368,23249,115351,6847,1520,31845,13661969,363018,2915925,260400,710692,20160,192902,29237,1363349,1525097,7818287,228438,38540,549,245447,166349,454277,25191,7627
"00001000110011010111",380690,122704,4205,1564104,703322,1804078,4109,92943,6302,59785,5292449,2850,46125,5993,104914,4256,1265930,3777,25277,1013979,314124,328202,12295,79197,26210,125278,34022,793539,16946,409
"10011000111111011001",7970,73,152,94,583,70382,26,8186,167306,703,6030,2255,99574,2177313,8217,25,88,829,2,17188,575015,4048,85,731,255,3795681,1525083,8371,3,16
"01111001000010110001",16044,142701275,19276,3757,27541,8087,2873257,49175,186727,2478033,1021199,78091,16657,586,749,3984,10691,37738,7673315,35624,17250,942,6021,1379811,7423733,4522,288924,627,340251,2246009
"11110101111010111010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00100010111100011010",9179,986,459699,323,11432,57620,311,3968,3523,2173,153598,1553456,7248,1354442,14111900,6188,3972192,252469,32079,126722,66081,27469083,67943,86235,1557,67246,654767,88815,227082,129747
"11111110101100110110",0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11011100110010100101",6826,609593,220010,478985,47736,339150,2558492,289427,5000066,111831,919158,32071,5343037,9919,1968,5432607,20122,1371724,246548,680567,7313,20024,26756,108630,335400,46708,36976,158009,1388,15816
"10010011100001111100",27469,2365,9880,9363,3334,26647,80308,17537,43500,398165,11234,81252,1133596,87421,1518,1721,15356,275049,8485,6764031,966240,893,3245,3686,218719,4976958,545050,23536,363944,36117
"00011100111001011001",1146517,37299,328672,966,362410,164135,478683,192160,72588,26217,198169,208025,7810999,1428967,2751,24747,107010,48945,5611,187851,59839,1424478,1447,3845708,1745,104687,1576311,46897,59269,231812
"00010100000111000101",1626,171,330,80301,9,606315,175,3417325,34469,12881,30,219,10874,275693,286,1163,39,5589,1450,468,10445,55,11,106,518,344465,532967,47085,26,9
"01101010100000001100",2029,32892,18767,1833,41309,471274,7319,11007,1838036,10363,95486,8289,21464,1041,39922,567,438839,263241,106473,26802,131081,17330549,42158,4722,82601,2831,17770,158719,5051,4017
"00010110100011001000",58528,2535,181270,6954,4835,43540,33745,40198,34322,134388,2038,201434,175382,466119,2619,405130,5389,1152083,4459,207310,121376,451395,415,5598,7263,3079782,93638,7726,512210,2515
"00100000011100000000",528,15616,14836094,6208,6244,293856,4312,20668,8485,2866,63504,280867,720,67451,6819355,186514,56639,828913,11382354,8554,4826,874813,1087258,29528,3539,5683,621642,6056949,997,111539
"11001111101100010101",2610,100,10,388,1,291843,6788,87280,111457,572,43,3534,11549,19010730,70818,2,13973,543,87,267,985851,1187,172,331,79,2594,11918625,15531,1,179
"00001011011010001010",136657,20918,2572,8874,17312,3143874,9260,1946,64,8261,17295,25543,232,6550,261099,4777,98599,1359,25526,68582,231082,2144406,22003669,78462,8334,19162,51855,39201,23675,18144
"00111101111100000011",514,33,339,165,28,1488836,2161,2424,36173,5185,557,373,2500,3099407,338790,414,313,1157,3709,170,633,8336,373,1322,12,11724,109209,43377,50,1083
"10001010010011101000",8011,9651,221086,58042,13683,168964,3100,1129,84274,222735,124927,4266,2739,2013,18223,113926,2329,263638,7415,306443,23047,21525,309293,1974,331579,2216961,9739,317302,11584,803
"00101010111110101000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11011011100001100010",5510,205810,23750,59672,39,64945,1534410,387,109955,1857468,231017,17815,2845,49871,220144,69308,7633,684674,46202,85731,108996,1368,32537,1201,723239,148152,14600,48978,19839,99929
"11110010111011010010",29114,1733,1034815,1004,7456,2745,198,21923,45652,33134,330617,129012,1419,572889,3877470,694032,95515,384655,4694,529780,318764,58445,51880,1340,59557,24130987,101987,9237,37005,4837
"11001110101011000000",80865,6254,167516,20691,1721,15473,53052,33333,454585,42281,29941,113086,6480,1916232,257760,711010,15981,273160,5735,16635,2942296,494412,13529,736,5555,187791,90021,61145,319,573
"10101000000111010101",2140,86,48,38635,55,105710,5,65795,341090,15013,1667,15,818,12866,4044,5,182,179,729,1823,125701,75,50,7,12900,809128,99934,207346,6,1
"10111001100101010011",2129,74,35,2586,1,114221,728,374,62976,50803,2198,119,1269,377532,107888,4,156,438,332,4408,29824,48,22,30,2875,821207,79601,64402,309,99
"00100000000001101101",10533,8352,87907,234428,586547,60370,1844,550469,444093,164550,376088,6842,39913,96,407,5267,4118,854051,1655419,518983,2187,3688,14382,24381,286231,41421,50369,2442429,318600,4024
"00001101000100111110",409981,296045,6931,934168,1253,1792785,1991492,335195,8251,653520,45326,142093,1834937,56364,2611,818,547408,2374,2115539,35971,205878,190849,33596,5217667,7577,3857,93115,45532,522773,5277965
"00110101010101111010",250545,5371,3975379,17921,11276,132109,45409,31479,35632,6609799,51785,189018,203266,105133,38646,85750,45921,86660,912274,75837,1305,11140,6277,2076224,2604,1947299,20832,14517,15694177,10636958
"01010111100010011110",687192,35980,2057,11528,2664,257338,181479,944816,3954,49749,2522,749029,851190,134681,3972,3646,1207880,12949,10386,595404,2252082,572645,12700,505158,7962,219802,198961,321,3321743,153892
"11111110001110110110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01000100010111100011",284,553,8595,31806,13,263134,36,782900,255536,14377,3695,1538,323,103999,115566,2928,67,50862,874,193,308,96,440,6951,25,109440,67756,58765,200,67
"10101010011101101111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01011010101111011011",21283,2544,5,36,38,13832,16,32345,56831,2704,6367,4932,3591,3989084,8213,4,1932,818,1,411,2435787,11716,7,1443,1041,123982,1609390,51,58,118
"10010100001011110011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10110111000010000101",64229,1631,12992,772603,893,194064,282455,53960,2950,258408,227,7799,5514,4404,1107,950208,20502,74873,1396203,736682,4628,351,38374,386,3187585,346933,86201,115860,235481,2868
"10100010101110111111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01101001100110010111",1923,2596,1,2839,210,469025,68,31582,171838,6192,10902,281,1271,11613,114231,0,7530,57,1634,790,344750,5220,137,1295,358,4739,61362,4225,44,30
"10101110110011001111",1309899,20,10694,1735365,662608,1126321,395,4334,198495,168746,129988,454,27829,2685,37086,315268,326563,25166,2712,2576183,8848,639956,23395,524,44302,3755970,342,1273599,98077,17
"01100000100001001010",12216,4112,436599,13668,17921,80903,1085,39186,524035,13339,688271,115485,5608,1868,613360,2937,20814,877868,74774,212947,47797,2556400,80615,30135,2393,105050,6524,891305,330839,5596
"00011001100000101011",17727,1822125,1388,51525,4722,396205,12080243,2301,9940,172918,894343,113012,348355,2968,1427,2929,6912,115517,326294,1053122,11362,33961,32232,1035845,321788,2708,83629,59982,1295298,963515
"10011000010010011000",27933,420871,246263,11470,1938,560192,156827,21684,6297,8287,47533,60998,264329,5683,2931,15022,12571,13191,24119,1722668,167907,253746,944465,182622,611742,1386226,228797,82772,37322,59132
"00100011111110010000",9171,4707,147453,229,108312,30548,2144,860,2444,26311,34766,1257898,1076,1293515,26868813,11882,997968,58380,213253,46863,399077,1029737,19551,19158,1180,67419,1195588,9405,9598,29488
"10011010100000011011",50665,156840,3100,28151,31,121983,1037335,2430,1611,7968,78020,121643,135168,85727,5773,3110,322251,89346,3324,4150216,99091,118717,17515,25618,7400211,85532,823787,100881,1719387,76076
"00010001001001101100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00010100101110010011",1325,494,162,553,1,13633,746,2143180,3292,602,353,74850,50797,152858696,9346,429,237,3838,310,1916,108592,3265,10,6311,43,124613,21068767,1422,1043,487
"01011100001111111111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01001111000011011001",12935508,463199,3493,18395,21089,198166,512337,70645,12918,442867,7526,96601,9505,7833,1857,455,443118,2685,5862,22283,360053,43721,4329,1128415,31538,17575,217791,1524,524445,41090
"10100011111011010011",403595,106,15527,17620,94734,14959,429,1431,850,46767,155509,55361,180,102843,7564776,31013,209214,18871,7711,4542539,120880,6473,96943,1595,16371,3901222,139404,155265,254634,467
"11001011001110001101",6058,185,1,2165,25,1052667,80,21882,18301,217,68,709,320,12436,4616,1,733,124,36,925,1550495,842,29372,98,2866,4224,855379,9785,0,10
"01100000111100110010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00111110100111000000",31304,16816,409851,20255,5149,31657,42926,756,573730,7289009,23924,14586,16133,1343745,71282,3063957,38936,523183,181273,2460,46823,633997,18,304,58461,453684,7389,6552,8477,4483
"10111011110111101111",2025,2,4,4842,1719,449341,2,98,665226,274188,4579,6,2558,7575,9291,101,118,1293,20,22693,4717,67,101,4,6881,8872541,1081,6539,76,2
"10001001111001010110",379271,1363,9484,197911,28087,2030168,18687,19470,2766,18859,357403,6928,32946,158060,2306550,1642,335325,966,28809,1129995,5418761,126312,1464721,10842,1364,368339,82769,4864114,956,4800
"00110010011001000110",7484,653,489042,21764,9140,331260,150,110715,1735,55573,19375,1012,274,32545,232686,746808,88267,179024,441893,34066,6449,25918,302795,371,102088,791059,51389,661740,14674,7409
"00000001010110011110",449110,36734,8239,651554,34676,12191796,4612,112258,107,9888,33623,262014,39773,3246,206159,580,2305247,1002,190754,974988,697292,667200,2772814,1759590,3100,74582,114298,140174,98871,77326
"00001010111110001100",27489,11530,8709,9074,840669,1854569,1223,4296,16752,3390,135130,76704,70687,117820,269509,17351,1423443,35474,11978,50996,2344926,95212044,97367,13075,4704,10171,133731,75241,54,1790
"01010111111110100011",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01110001100000011101",67884,197887,7354,1670,218427,151158,247765,276964,140083,13744,87223,374259,1265132,870,2008,90,399587,67244,311307,1754791,112867,79799,13239,1320959,103791,7974,767387,17750,501067,382785
"11100000011101100111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00111100010011100001",19811,195783,2420784,77256,322640,54795,108406,39736,1018998,11211671,524077,1798,30793,3707,1009,9547084,1295,493869,2451656,23134,118,3174,1148,50187,323157,343022,6929,54265,126746,21567
"00100110011101101100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10010010110101010110",19385,1986,325777,461224,122,748240,4552,7136,2315,45989,43661,36575,38939,1770179,3011392,190968,3117371,378639,11234,926017,207778,26985,11797,688,118644,5120574,205460,1220095,8845,12273
"11010010101101110001",0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
"01101110000010100101",6509,717860,34435,139682,34062,39795,78379,509011,1736239,1051101,110205,4245,6838,1097,837,254726,79396,411431,4050436,5025,2283,16374,3915,16928,1930198,1912,26853,16375,37903,8399
"10101001010101010001",836,42,820,1440,13,1252018,127,489,59689,12482,611,34,72,21277,544077,2,285,246,909,887,2739,38,1160,105,510,253078,137887,1338466,20,38
"01001000110110101101",55,4368,52,865,8400,1540087,37,52655,11216687,843,59755,719,87819,3311,6547,6,411,12427,147,1694,18256,28125,540,10867,161,3748,79032,21361,1,17
"00111111010001010011",717275,24876,102308,24747,1696,822454,374550,3250,1303,4900338,9795,1170,956,44095,56756,53595,749724,6220,243796,16691,470,3773,4600,51812,165191,203142,31263,36717,5483233,320235
"10110110011100001011",355,0,4024,299,0,233871,20,21263,7235,248,13,1211,529,1669700,37128,4627,204,25329,132,2310,101,903,6680,85,655,792668,489809,120581,1055,238
"00011010001001000010",20896,184804,44590,28405,51,138027,55544,17421,457,104930,25149,5769,276,343969,41490,147494,17993,61271,125975,4434,136072,41542,57208,1309,492266,45078,272087,111672,9535,62645
"11010001001001101110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10001001010101001000",151593,7316,250478,417351,3781,20243511,117755,168,9643,47519,29807,21891,5656,2831,886445,3664,37363,13446,58797,130379,82328,117931,3043246,21918,7294,88416,13480,14622547,539,24462
"10001011010001010101",238708,16473,7090,535648,3921,6707675,113756,3761,869,93456,11925,764,1301,3266,96222,959,1418936,3209,34684,364266,60730,891,282944,3633,568949,77042,286423,4938770,4596,3226
"11001000000011110111",265253,2562854,5243,15971478,5603,41517,27786,1764922,104819,368812,7529352,9052,23357,852,2550,10015,59449,17081,135762,626842,498352,638,59724,51010,5335535,91403,53877,194917,22632,5050
"10010100101100001010",54111,1347,576080,116197,37,99702,466825,94673,7410,2068,12143,11494444,2064310,11318850,75251,1441193,18534,939923,63606,789429,229785,1936976,107169,52232,3034,173814,573907,566859,41604,369170
"10111010101000001100",5310,950,13832,1689,9117,62705,11200,5984,198413,7906,21401,8708,165719,46704,3988,26502,23191,170251,43994,423754,427377,1229478,65499,167,857596,154506,100088,172649,1873,4202
"01010000111010110011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"00000011010000111011",16375,113509,17468,12946,1613,485925,114587,12496,113,26761,43704,254381,2651,3709,49971,683,399989,82679,91395,1098590,1396,4575,760583,3608964,91920,12991,1450724,101525,39000437,998770
"10011100100100111111",971,229,33,12077,1,169590,5831,369279,641592,6404,1835,1381,10541469,2190719,113,33,275,3782,148,19960,20646,699,17,3208,2334,197447,515490,20300,1347,928
